y_true,y_pred,confidence,text,rating,category,review_length,correct,has_contrastive_marker,has_mixed_lexical_cues
neutral,neutral,0.515033945142992,Love the magazine... it took several months to receive first mag after ordered and paid.,3,Magazine_Subscriptions,15,True,False,False
neutral,negative,0.4558128866745143,"Seems to lean less towards information on farming and more towards anecdotes, and activism.  Not for someone who wants to learn.",3,Magazine_Subscriptions,21,False,False,False
neutral,neutral,0.6662280428759914,"The magazine pages feel funny. The overall quality is not bad, but not like magazines you buy at the book store. Popular Science.... the content is what it should be.",3,Magazine_Subscriptions,30,True,True,False
neutral,negative,0.49384033170297664,"I grew up with highlights magazine. I ordered High Five for my grandson in March. His first issue doesn’t come until July.  That is very disappointing because I know they should come every month. With that said, I don’t think my auto renewal should start until July. That is the only reason I gave only 3 stars.",3,Magazine_Subscriptions,57,False,False,False
neutral,negative,0.5876970892136502,This magazine used to be great or maybe my culinary/nutrition knowledge has outgrown it...idk. But after receiving one issue basically being an ad for a new diet i lost interest. Won’t be renewing.,3,Magazine_Subscriptions,33,False,True,False
neutral,positive,0.8246433467680219,I actually really love this magazine and have no complaints abut it but this was a christmas gift to my niece(who loves cooking) and she never got it,3,Magazine_Subscriptions,28,False,True,True
neutral,neutral,0.6047722608636826,Like the story although the books seem way thinner than when I used to get 10 years ago.,3,Magazine_Subscriptions,18,True,True,False
neutral,neutral,0.6643898101307387,Way thinner than average magazine makes you wonder if its the same one on newsstands lots of ads not alot of content. See pic for thickness of book I held it sideways so peopke coukd see how thin it was.,3,Magazine_Subscriptions,40,True,False,False
neutral,negative,0.37423220753701797,Like: I like getting O mag.<br /><br />Dislike: I don't get any samples in magazine and it comes without plastic covering!,3,Magazine_Subscriptions,21,False,False,False
neutral,neutral,0.6515595493496856,"Way too many advertisements.  Not enough reading material or recipes.  I would not renew this magazine.<br />Sorry Eating Well! Hopefully the next magazine or two will change my mind.  If it does,  I will update.",3,Magazine_Subscriptions,35,True,False,False
neutral,negative,0.5771424301514233,"I LOVE the magazine, but hate that I've only received ONE issue since ordering a 1 yr subscription in FEBRUARY and it's almost JUNE.",3,Magazine_Subscriptions,24,False,True,False
neutral,neutral,0.41915458487337426,"Love these, I’ve only received two almost back to back. I’ve never gotten my whole subscription for a magazine before. I was hoping for something different from amazon.",3,Magazine_Subscriptions,28,True,False,True
neutral,negative,0.3480852640465903,Thinner than newsstand version. But still great book pics are amazing update 9/1 issues are always late I didnt even get last issue at all keep blaming covid..but mail is NOT that delayed,3,Magazine_Subscriptions,33,False,True,True
neutral,positive,0.6827589114614765,Im a big decluttering fan and like to check out books/magazine articles/videos on this topic. Real Simple advice actually makes my life more complicated and stressful,3,Magazine_Subscriptions,26,False,False,False
neutral,negative,0.4689980392345983,"Really disappointed in Nat Geo.  Been reading this magazine for nearly 40 years.  I know that times are tough, but it's no longer worth it.  Nothing but adds.  3 articles and hundreds of adds.  Especially love the 7 or 8 30 yr olds used in the Lexus add.  Buy it.  You're snooty enough and so deserve it....really?  What crap.",3,Magazine_Subscriptions,59,False,True,True
neutral,positive,0.4994099624752701,More ads than articles. Love the recipes. Great ideas.,3,Magazine_Subscriptions,9,False,False,False
neutral,neutral,0.706865172534904,Good but expensive after first subscription,3,Magazine_Subscriptions,6,True,True,False
neutral,negative,0.505094146945262,The magazine is excellent.  The only problem is that the May/June issue has not been received. Did they stop publication?  They did have time to send a renewal notice.,3,Magazine_Subscriptions,29,False,False,False
neutral,positive,0.642992876418299,"Our toddler loves this magazine (but she’s an avid reader) but we can’t stand it. We love the racial diversity but neither of us enjoys the stories or reading her to her, and they’re ridiculously varied in age appropriateness. For example, there’s a half story about Kate, who makes a basket for Max and leaves it for him and he catches her (the end) and then there’s a story about friends who split everything “fifty-fifty”—as if my two year old gets percentages—and try to decide what to do with a quarter. I do appreciate the cultural and racial diversity.",3,Magazine_Subscriptions,99,False,True,False
neutral,neutral,0.7612195375691324,"Bought it because I thought I'd like to see what kind of stories, articles they had.. but after comparing price to number of issues,  I cancelled.  I enjoyed some, others not so much. Now I just look for issues at book stands, if articles interest me, I buy, if not, I don't..",3,Magazine_Subscriptions,52,True,True,True
neutral,neutral,0.42619878422153495,Disappointed in the time it took to get my first issue.,3,Magazine_Subscriptions,11,True,False,False
neutral,negative,0.47429281156279474,I did not want to renew this magazine.,3,Magazine_Subscriptions,8,False,False,False
neutral,negative,0.6947613221535172,"The trial subscription period gave me a few interesting articles to read.  The bulk of content was just not relevant to my life and, though well-written, did not really provide any information or  pleasure benefit for the reading time I invested.  The few items that interested me were not enough to justify the weekly addition to my paper recycling.  Also, there did not seem to be any way to  receive the trial as a digital-only subscription to prevent paper pileups.  Access to the New Yorker archive was difficult to use and it was not really possible for me to see if the promoted ""additional content"" was actually useful information additional to the print/digital version.  I will stick with my library database access to get the few New Yorker items that are pertinent to me in the future.",3,Magazine_Subscriptions,137,False,True,False
neutral,negative,0.5279077958911544,"Seemed like a decent magazine with some interesting advice per the reviews.  However, the less than 3 star reviews say it clear - Church agenda is Within!  So, I agree with another reviewer who wrote =  More like Baptist-Libertarian.<br /><br />If it wasn't for the Church heavy agenda, then I'd renew.  At this point, I'm looking for a refund.",3,Magazine_Subscriptions,59,False,False,False
neutral,neutral,0.8989178774082738,"There is good info and some nice articles, but it’s also half adds, and lots of articles seem to be product focused as well. There are articles about how the ads you see are recommended products. Not sure if I’d renew.",3,Magazine_Subscriptions,41,True,True,True
neutral,negative,0.7692464856655826,This is not the Mother Earth News I used to know.  Too many ads and not enough ecology.,3,Magazine_Subscriptions,18,False,False,False
neutral,positive,0.6660502870606358,"I have been reading Wired for most of my life and love what the magazine was at its best: a place to learn about shifts in tech, business, and culture. The last few issues have been almost entirely devoted to COVID. That doesn't make the contents worthless, but the magazine no longer has the uniqueness factor that would keep me reading. I want to grow my understanding of how tech driven culture and business are making the world a more interesting place. I've had my fill of COVID. Please, let's hear about some fun, interesting, and unique things again!",3,Magazine_Subscriptions,99,False,True,True
neutral,negative,0.4157706894499438,I received a gift subscription and enjoyed articles about green companies and Pittsburgh PA innovation but will not buy this for myself,3,Magazine_Subscriptions,22,False,True,True
neutral,negative,0.6121941335518744,only goes til 10 pm guess they think we all go to bed at 10 pm?,3,Magazine_Subscriptions,16,False,False,False
neutral,negative,0.43083303015587415,How do I contact the publisher? I am missing issues.,3,Magazine_Subscriptions,10,False,False,False
neutral,neutral,0.4272285899930787,"We have subscribed to this magazine since it first came on the scene (2001? 2002?), but this will be our last year. We used to really enjoy this magazine's fairly well-rounded contents. The various departments and features have been interesting and the coverage of news was reasonably even-handed it its inclusion of viewpoints from both the right and the left. Not so any longer. Over the past few years, the liberal/progressive agenda has gradually taken over. The remaining token inclusion of the conservative take on events is overshadowed by the preponderance of standard liberal/progressive fare and its weekly cover themes. The bias has become positively blaring. No longer worth its steep subscription price.",3,Magazine_Subscriptions,113,True,True,True
neutral,positive,0.5880270895631852,arrived on time every month. As expected.,3,Magazine_Subscriptions,7,False,False,False
neutral,positive,0.736385589841644,It was a pleasant shopping trip,3,Magazine_Subscriptions,6,False,False,False
neutral,negative,0.6677411471469479,Magazine is too small hardly much to look at,3,Magazine_Subscriptions,9,False,False,False
neutral,negative,0.4861946638758087,"I ordered this magazine for grandchildren.  The first issue came to me, not them.  I checked to make sure that the address was correct and then the second, third and fourth issue came to me.  Each time I wrote, and now I am very frustrated.  It defeats the purpose of the magazine subscription for this continued error.",3,Magazine_Subscriptions,57,False,False,False
neutral,negative,0.5309543084639313,"I've been a subscriber for decades, looking forward to the new inventions especially,  but each year the graphics get e harder to read  (more artsy convoluted) and the articles less in depth or interesting ...maybe because everything is thrown up on the web. It's irritating that it doesn't get delivered regularly, or else someone is stealing it or throwing it into a junk mail pile before it gets to my box.",3,Magazine_Subscriptions,71,False,True,False
neutral,positive,0.4367083512288702,"This used to be a great magazine for guitarists. But it has gotten increasingly filled with articles about dubious players who hit all the checkmarks of PC culture, instead of actual playing merit.",3,Magazine_Subscriptions,33,False,True,False
neutral,negative,0.5002795432484639,but only got one copy I think I paid for more than one copy.<br /><br />Jacqueline Battle,3,Magazine_Subscriptions,17,False,True,False
neutral,positive,0.7257722615080283,Thanks,3,Magazine_Subscriptions,1,False,False,False
neutral,negative,0.5170937897734496,I like a lot of the articles but as others have said you’ll be lucky to get more than a few issues. For awhile I got 2 of each issue now nothing. Website says they are late. On one page on Amazon it has my updated address and on a different page they have my old address.,3,Magazine_Subscriptions,57,False,True,False
neutral,neutral,0.46894819252699393,I can purchase a brand new sub for $5 but my renewal is $15 I don’t think so . .,3,Magazine_Subscriptions,20,True,True,False
neutral,negative,0.6150044420049566,"Ordered a subscription for our 7 year old granddaughter.  She doesn’t like it because she says there are too many words she doesn’t know.  Even though it is suggested for her age group, I would recommend it for slightly older children.",3,Magazine_Subscriptions,41,False,True,False
neutral,negative,0.541252755996599,1st issue not as informative as I had hoped.,3,Magazine_Subscriptions,9,False,False,False
neutral,neutral,0.49828658362084916,These show up two or three at a time rather than monthly. Kinda a bummer,3,Magazine_Subscriptions,15,True,False,False
neutral,positive,0.9755871609667198,my kids love this. they enjoyed it very much,3,Magazine_Subscriptions,9,False,False,False
neutral,negative,0.7388689780193864,Super disappointed to see so many cigarette and vape ads in this magazine. I understand the need for advertising revenue but Dwell can do better.,3,Magazine_Subscriptions,25,False,True,False
neutral,neutral,0.468297617928991,They don’t really supply that big a difference in resceipies they all seem the same very little difference between issues,3,Magazine_Subscriptions,20,True,False,False
neutral,negative,0.39290353275634493,"Used to be monthly, now 6 issues per year.  I guess the magazine business is over.  Too bad this was our favorite.",3,Magazine_Subscriptions,22,False,False,False
neutral,positive,0.7555700243069376,Good magazine,3,Magazine_Subscriptions,2,False,False,False
neutral,positive,0.7356898631362123,Yay I love it ever since I was a child thanks<br />update only recived one so far its been months so sad,3,Magazine_Subscriptions,22,False,False,False
neutral,negative,0.8934451029779749,I absolutely LOVE this magazine - but I signed up and paid for 12 issues a year. However I’m not getting that.... a few issues seem to be missing and that’s disappointing - not sure what to do about that.,3,Magazine_Subscriptions,40,False,True,True
neutral,positive,0.7030427880194242,I love National Geographic so am ordering a subscription for my great granddaughter’s birthday  which is in August.<br />Now I do not understand why they are not able to get this to her until October! I would cancel the gift but felt this was great gift considering the COVID world we live in at this tlme.,3,Magazine_Subscriptions,56,False,True,True
neutral,positive,0.7130093683990405,I did not find as many articles o keep my attention.  My dad always had. The digest and I would usually read it cover to cover,3,Magazine_Subscriptions,26,False,False,False
neutral,negative,0.9074624410840527,"I am so disappointed in what has happened to Vogue. If I am going to take the time to read this once beautiful fashion magazine, I want to see wonderful fashion & not what this magazine indulges themselves with In stories they think are politically correct & are nothing but boring. I will not be renewing my subscription when it runs out. It is sad this magazine is no longer the magazine I looked so forward to receiving every month.",3,Magazine_Subscriptions,80,False,True,True
neutral,negative,0.6732808503082875,"Meh.  Seriously, I expect something more ""wow"" from the Martha Stewart magazine.  I also ordered Better Homes and Gardens, and for my first, summer issues, well BHG was much better.  Too many ads, and not enough substance, Martha.  When this runs out, unless you up your game, I will cancel.",3,Magazine_Subscriptions,50,False,False,False
neutral,negative,0.6936106183632715,Haven’t found anything yet that helps me,3,Magazine_Subscriptions,7,False,True,False
neutral,neutral,0.6142415474329082,pay a lot for getting little,3,Magazine_Subscriptions,6,True,False,False
neutral,negative,0.49510285424111533,This magazine has more advertisement than content. The content that is presented only represents one group of people and that is European Americans. I would love to see more diversity but it was free so I’m not out any money which is the upside.,3,Magazine_Subscriptions,44,False,True,True
neutral,neutral,0.7220687456567313,After waiting six weeks for my first copy to arrive I was a bit disappointed although it may have been the post office fault. Magazine was in a plastic bag and the bottom corner was roughed up. All the pages were crumpled and you have to unfold all the wrinkles to read.<br />It does have some colorful pictures of birds and butterflies and flowers so it’s very nice to look at. The magazine does not have a lot of pages so you’ll get through it rather quickly. However the images are nice enough to look at over and over.,3,Magazine_Subscriptions,99,True,True,False
neutral,neutral,0.3613440929854717,"I’ve subscribed to this magazine religiously over 20 years ago and couldn’t wait for the next issue to arrive in the mail back then. Was full of craftsman ideas, tips & tricks & a lot of how to focusing on the trades. That it seems has all been lost in present day articles. There is not enough content aimed at the craftsman or the trades anymore, and as others mentioned, has turned into how to make your house pretty with very little craftsman content unfortunately. They need to reel that back in to keep subscribers in my opinion is why I haven’t subscribed in years. Even at a great price.<br />I still very much love the show because at least they stick with what was intended from the beginning, how to, home projects and the art of the trades at work.",3,Magazine_Subscriptions,141,True,False,True
neutral,negative,0.47183300750374974,"I like the magazine, but I get it every other month with my 1-year subscription, not monthly, although every issue is per month.",3,Magazine_Subscriptions,23,False,True,False
neutral,negative,0.4823308824774609,I don’t appreciate that  every issue of this magazine  comes wrapped in plastic. I won’t re-order for that reason,3,Magazine_Subscriptions,19,False,False,False
neutral,negative,0.5230412163503234,Grandson doesn't care for it too much is interested in other magazines. Can't figure out how to cancel script,3,Magazine_Subscriptions,19,False,False,False
neutral,positive,0.6449584842371833,Its a mag,3,Magazine_Subscriptions,3,False,False,False
neutral,neutral,0.43849255643990764,Becoming more advertisements and limited copy.<br />Last of my subscription.<br />BTW Amazon is great about adding and unsubscribing magazines.,3,Magazine_Subscriptions,19,True,False,False
neutral,negative,0.9489541290537495,I got one single issue.<br />Nothing after that. No word from the issuer or from Amazon and I have nowhere to make an inquiry. Wtf... waste of money.,3,Magazine_Subscriptions,28,False,False,False
neutral,neutral,0.5803946490133212,"It had been awhile since I had print copies of magazines delivered so I decided to get several subscriptions again to various magazines.<br /><br />I have to say that I was very disappointed in the lack of interesting content and the shear number of advertisements in the magazine. I get that print copies are having such a hard time due to the digital age being here, subscriptions are down etc... So, I would imagine that this magazine needs the ad revenue to stay afloat. But it still saddens me that I have to feast on so much garbage to get to the few chewy and tasty morsels of car information.<br /><br />Perhaps if they tried harder to engage their readership in some sort of way, that might help bring back more subscribers. Or, putting some sort of unique and really worthwhile offer in each subscription, that can only be found in the print subscription. I do not have the answer, just trying to think outside the box a little.",3,Magazine_Subscriptions,169,True,True,False
neutral,neutral,0.5043066348850653,I was remembering the Mother Earth News from the 70’s. It’s a lot different now. More technical. I’am disappointed. When my subscription is up I won’t be renewing it. I guess I should have remembered “Nothing is as simple or as easy as it used to be.”,3,Magazine_Subscriptions,47,True,False,False
neutral,negative,0.6410600871304305,Better than the others but  content still was boring,3,Magazine_Subscriptions,9,False,True,False
neutral,neutral,0.63290440755509,"Seems like they lean towards different manufactures a little more, even when they're not as good as other's. Had a few products that they commented negative about and I couldn't personally justify the reasons...",3,Magazine_Subscriptions,34,True,False,True
neutral,positive,0.8233520106176411,I love the quick blurbs on what’s going on in entertainment and the bulls eye is a great read every week.<br />The negatives to me are the interviews aren’t very information and they don’t really cover music at all,3,Magazine_Subscriptions,39,False,False,False
neutral,negative,0.605519693984679,Not much stuff for men despite the images on the covers.,3,Magazine_Subscriptions,11,False,False,False
neutral,negative,0.5456128586506228,"For a while I could read the New Yorker on my Kindle Fire, but font-size, font and background color, pagination, and graphics were all problematic. For example, I could not get readable sized white font on black background, nor could I read the cartoons without mastering special tricks. Then things gradually smoothed out. If I tapped the screen in the right place and the right rhythm, I could get readable font. In a different mode, I could magic-tap the cartoons and get a readable display. Lately, there seem to be three major modes: microscopic unreadable, but easily scrollable; medium-size, still to small for comfortable reading, sort of scrollable; and large, readable -- even the cartoons -- but not scrollable. I wonder what's going on.",3,Magazine_Subscriptions,124,False,True,False
neutral,neutral,0.5792599256091778,This book is a laugh it not what I excepted not enough for kids to even get intersted,3,Magazine_Subscriptions,18,True,False,False
neutral,positive,0.4729605569273584,Lamb magazine,3,Magazine_Subscriptions,2,False,False,False
neutral,negative,0.402437917656737,Nice but way overpriced!!,3,Magazine_Subscriptions,4,False,True,False
neutral,neutral,0.6284320084437708,"This magazine has gone downhill over the years. The industry is changing, which is parti of the reason. However, I am not excited about their content anymore;, the patterns are so-so.",3,Magazine_Subscriptions,31,True,False,False
neutral,neutral,0.6854492568667707,"I’m a diy guy. I like handyman and this old house. The is is a girly craft magazine. It is decent, but I’ll not renew. My wife is ok with it.",3,Magazine_Subscriptions,31,True,True,False
neutral,negative,0.5892632078661755,"The whole issue was devoted to only black lives matter.  I feel like they are saying white lives dont matter!  It did not use to be this way, i always enjoyed it before, but may cancel now that its gone to blacks only.  Disappointed.",3,Magazine_Subscriptions,44,False,True,True
neutral,negative,0.637312582020642,Not very pleased ordered a Year's subscription in May it's now the end of August and have only received one,3,Magazine_Subscriptions,20,False,False,False
neutral,negative,0.5946458110886917,"It was great to give this as a gift, but Amazon makes it impossible to figure out how to Stop the auto subscription.<br />It gives you a choice of renewing or canceling the existing subscription too early<br />Then it sends you into a loop trying to get help.<br />Still can’t find how to to stop the subscription from renewal",3,Magazine_Subscriptions,59,False,True,False
neutral,positive,0.96281262734503,This use to be one of my favorite magazines.  :(,3,Magazine_Subscriptions,10,False,False,False
neutral,positive,0.6213711394486087,"We like the  ""Car and Driver"" but we have been receiving 2 copies -one addressed to me (Rosemary Wright) and my husband also<br /> Joseph S. Wright at the same address.  Help!",3,Magazine_Subscriptions,32,False,True,False
neutral,negative,0.5868106625525655,Disappointed with content,3,Magazine_Subscriptions,3,False,False,False
neutral,negative,0.954438375952728,Not received the magazine since February<br />I paid  39.00 on December 20. 2019. It supposed 1  year or 2 years  subscription.,3,Magazine_Subscriptions,21,False,False,False
neutral,neutral,0.8010096791836474,"Usually good/interesting articles and stories. Usually good or reasonable lifestyle reviews about cars, clothes, sports, etc but no $100 T-shirts  or $80 socks. However last issue received in mail was May/June issue. They had double issues when they started and subscription was $8/year. Would do 5 stars even if they just sent an email explaining why no more print issues even though other magazines are on newsstands.",3,Magazine_Subscriptions,67,True,True,True
neutral,neutral,0.6792374815198678,I really don't find anything interesting to read.,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.5783143353300152,"Boating Magazine was a stalwart publication for boaters. Now, with reduced format and offerings, a major shift to more ads and the departure of renown electronics columnist Ken Englert, no reason to subscribe.",3,Magazine_Subscriptions,33,True,False,False
neutral,neutral,0.4863233938432524,We only received 1 so far and it cost a lot of money! I should have just bought special editions at my safeway. Didn’t know husband bought this. I will not!!!!,3,Magazine_Subscriptions,31,True,False,False
neutral,neutral,0.5081086766127074,"It comes quarterly, and is much shorter than I had anticipated.  Maybe twelve pages, and it is always late.",3,Magazine_Subscriptions,19,True,False,False
neutral,neutral,0.6780421439050023,I haven't subscribed to magazines for many years so thought I'd try a few specials. I found current mags are about 1/3 to 1/2 thinner than the old school ones and mostly ads though the pictures are still beautiful but no stories and few articles even with the pictures. I won't be renewing.,3,Magazine_Subscriptions,53,True,True,False
neutral,negative,0.640689648440249,Just get it online,3,Magazine_Subscriptions,4,False,False,False
neutral,negative,0.5705403714103906,I like the magazine when I receive a copy in the mail. Haven't received any more than one! Cancelling now!,3,Magazine_Subscriptions,20,False,False,False
neutral,neutral,0.560978707184393,"I got this subscription for collage materials. I've been on a vision board kick and Mindful Magazine has some great artwork and text designs to cut out. But the magazine is mostly ads and every magazine has the exact same ads. And outside of articles featuring unique interviews, the stories tend to be regurgitated every issue.",3,Magazine_Subscriptions,56,True,True,False
neutral,neutral,0.7446021742562653,"Sadly, print publications such as Car and Driver are mere shells of their former selves. I guess that’s why you can get a year subscription for $5. Death gasps.....",3,Magazine_Subscriptions,29,True,False,False
neutral,negative,0.5209513790869879,"What's the point ,they already got the money",3,Magazine_Subscriptions,8,False,False,False
neutral,neutral,0.649369305354505,"Was excited to subscribe to tjis magazine, a bit disappointed, its missing some color ,tradition,And some excitement from those decades in time!...",3,Magazine_Subscriptions,22,True,False,False
neutral,neutral,0.38554836397585934,I bought this for my brother who loves science fiction.  He said there were more stories he didn't like than there were of ones he did like.  I won't renew because of his reaction to the magazine.,3,Magazine_Subscriptions,37,True,False,False
neutral,neutral,0.405817473320566,Is this a monthly subscription for a year? Why don’t I know that. I get the feeling the contentIs lacking maybe due to the virus. I will subscribe again if it is a monthly subscription for a year.,3,Magazine_Subscriptions,38,True,False,False
neutral,neutral,0.5948275531185963,Great price but man you best be very patient or find a newsstand meantime. Takes a few months ... I guess... I’m still waiting for the first issue,3,Magazine_Subscriptions,28,True,True,False
neutral,negative,0.8088712101543034,have received my second copy now for renewal.  I paid for one year and have only received two damaged copies.  Sad as I have been a Nat'l Geo client in the past and always excellent copies.  guess this is just a sign of the times.,3,Magazine_Subscriptions,45,False,False,True
neutral,neutral,0.7244745152074935,Only one maybe two articles -  mainly adds.,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.6350356986521917,I'm  always happy if I get at least one recipe  out of a magazine that I can use.  lately the recipes<br />haven't been to my liking.,3,Magazine_Subscriptions,26,True,False,False
neutral,neutral,0.3780232753896061,subscription started before current subscription was over. but for $5 i'm not complaining,3,Magazine_Subscriptions,13,True,True,False
neutral,negative,0.6461108028587502,Not much in the magazine.  Thought there would be more information.,3,Magazine_Subscriptions,11,False,False,False
neutral,neutral,0.5411696691255989,Print is very small.,3,Magazine_Subscriptions,4,True,False,False
neutral,negative,0.5570029257941875,"I have received Cook’s Illustrated for many years. When it’s editor moved on to Milk Street Magazine, I renewed my subscription thinking it would continue on in pretty much the same way.  I just went thru one issue and found nearly nothing that I could use.  Weird ingredients, dishes I’d never heard of....Some of it I can handle but lately it’s been completely unuseable.",3,Magazine_Subscriptions,64,False,True,False
neutral,neutral,0.6406060108100459,So many adds,3,Magazine_Subscriptions,3,True,False,False
neutral,neutral,0.5457526871527408,Mostly ads.,3,Magazine_Subscriptions,2,True,False,False
neutral,negative,0.45907241620047706,I loved Birds & Blooms in the past when the magazine came out printed on the quality paper.  I haven't seen one for years since my mother who is the one who ordered them passed away  The pictures seemed to just jump out at you. I decided to order a year subscription for my boyfriend and I both appreciate flowers and birds.  I was highly disappointed when I received  my first copy.  Quality gone and all the ads!,3,Magazine_Subscriptions,78,False,False,True
neutral,neutral,0.8729228791083549,"This is an okay magazine, it’s pretty skimpy though.",3,Magazine_Subscriptions,9,True,False,False
neutral,positive,0.7702558369910346,The magazine is slightly torn in places. Very surprised no plastic or paper wrapping of product. Love the cat information in the magazine itself and shows new products for cats as well.,3,Magazine_Subscriptions,32,False,False,True
neutral,neutral,0.6845003787425089,Interesting but not what I thought it would be,3,Magazine_Subscriptions,9,True,True,False
neutral,neutral,0.6612234972401569,Not quite what I was thinking,3,Magazine_Subscriptions,6,True,False,False
neutral,positive,0.874166818785858,I love this magazine.  It is my favorite.  The recipes are the best.  Everything is very well explained and imaginative.  Very inspiring.  I’m giving it 3 star because I never agreed to an auto debit to my checking account.,3,Magazine_Subscriptions,39,False,False,True
neutral,neutral,0.5590430724633957,"price was right I guess, articles just the right length for a short stay in the little room",3,Magazine_Subscriptions,18,True,False,False
neutral,negative,0.3823798094057466,"I was expecting more editorial, and articles.  It's mostly photos submitted by readers, along with details about what camera they used to take the picture.  TBH, I get more information from a Burpee catalog, or promotional email.",3,Magazine_Subscriptions,37,False,False,False
neutral,negative,0.7061978357317138,"My three year subscription is being reduced?  What? That's what title above says....Paid for it in July. Just called in on 20th of September to find out when my 3-yr. Subscription will start?  Also 3-books in the offer.  Was told my first issue is coming in December!?  Really?? Books arrive 3-4 weeks AFTER first issue is sent.  What's the deal?  My check whizzed through the bank though.... very frustrated.  Not impressed so far. Too big of a delay. I should be getting Sept./Oct issue. It's Fall for Pete's sake. Again, my money was good and account start date July 29. Expiration date Oct. 2023.  Ah, don't get that math either.",3,Magazine_Subscriptions,110,False,False,True
neutral,neutral,0.6751656453697298,"Mostly ads, and not much to enjoy.  At least I finish them quickly.",3,Magazine_Subscriptions,13,True,False,False
neutral,negative,0.3978364692666584,"I used to love Real Simple magazine. I'm 66, divorced, and it just doesn't apply to my life anymore.  I don't have grandkids and my son's are in their 30's.  I also don't have the $$$ for redecorating, or to even have a desire to try new ideas because of costs.  It's not for me anymore.",3,Magazine_Subscriptions,56,False,False,True
neutral,negative,0.4215566471327263,"Some excellent in-depth articles about interesting people and topics, but also lots of anti-white racism, anti-male sexism, and leftist political propaganda. The quality of the publication has been steadily declining, as the focus has shifted from discussing technology to promoting racism, sexism, and leftist social engineering.",3,Magazine_Subscriptions,46,False,True,False
neutral,neutral,0.37569572369022125,Way to liberal to enjoy. Should stick with its purpose of exploring music,3,Magazine_Subscriptions,13,True,False,False
neutral,positive,0.4178258355398832,"If you like your tech coming through a political lens, you'll love this. I prefer tech for its own sake, when possible, and it seems there's less and less of that and more cultural commentary leaning in a leftward direction in each issue.",3,Magazine_Subscriptions,43,False,False,False
neutral,neutral,0.4719284054500346,"I suscribed to Smithsonian for quite a long time, then let it drop when I moved and  had less time to read.  Now I have picked it up again and find the format good but the paper, covers and photography has become rather tacky.  Why?  Higher postage rates?  More being read on line?",3,Magazine_Subscriptions,53,True,True,False
neutral,negative,0.6045679030972089,I got my first edition of this magazine. It certainly has a lot of advertisements! Some articles I can enjoy...some I can't. I do not like that it automatically renews (at full price?).,3,Magazine_Subscriptions,33,False,False,False
neutral,negative,0.6664333423917346,It's not what I want,3,Magazine_Subscriptions,5,False,False,False
neutral,neutral,0.8033356287554471,Like most magazines the ads are most of the magazines. I will not be renewing it,3,Magazine_Subscriptions,16,True,False,False
neutral,negative,0.6409192475497916,"Ordered this as a gift.  Sent an inquiry as to why the magazine had not been delivered for a few weeks despite it being a year long (52 weeks) subscription.  I haven't heard anything regarding the subscription.  Ordered in April...started delivering in May and stopped in September.  Given the cost, very disappointed.  Edited to update...the recipient received 3 magazines at one time.  Not sure where the delay was but the service has resumed.  Will update again if there are any additional issues.  Did not give a 5 star because it is very difficult to find out what the status is.  I did not receive any info despite two attempts at contact.",3,Magazine_Subscriptions,111,False,True,False
neutral,negative,0.7719972648957979,I don’t know why I ordered this magazine.  I never really see any recipes I’m interested in trying.  Oh well.  N,3,Magazine_Subscriptions,21,False,False,False
neutral,negative,0.49178168774200776,"The content provided by The Economist was quite good, and I don't think many dispute that. The process for cancelling is insane, though. They make it appear quite easy to do so at the outset, and even bait you into subscribing by stating that you can cancel anytime (which should be the case in 2020). However, you are required to call and speak to a representative about ""other options"". After trying to cancel, I can confidently say that whatever numbers they promote about how large their readership is, these are inflated by the cumbersome cancellation process... I suspect that many give up and thus remain 'readers' forever.",3,Magazine_Subscriptions,107,False,False,False
neutral,negative,0.7783359280246043,"At one point I was paying for seven gift subscriptions a year.  But every year they would start telling me it was time to renew months in advance and they would screw up the billing and payment.  Accessing your account online has gotten better but they are nowhere near as clear as Amazon is about keeping up with subscriptions and you don't have the option to cancel online.  I tried just letting the orders expire but they would send me letters thanking me for new subscriptions I hadn't made and saying they were extending the subscriptions ""on credit"".  They also charge a steep price for online access with no discount for people who also have print subscriptions.<br /><br />If you subscribe through Amazon, you might not have all of those problems but I've decided to just go with online access.",3,Magazine_Subscriptions,140,False,True,False
neutral,negative,0.5736893500161143,"I've always love this magazine, but I'm disappointed that they ran the same article two years apart.  I just happened to find an old copy from October 2018 and discovered the article titled ""California's New Gold Coast"" (page 48), which I had just read in the Fall 2020 issue (page 50).  There was no notation in the 2020 issue saying that the article was previously seen in an earlier issue.  That is questionable behavior, especially considering this magazine is expensive.  All it would have taken was a notation saying that it was run before.  Not noting it seems like they are hoping no one notices they are recycling articles.  Otherwise, it has interesting articles and beautiful photos.",3,Magazine_Subscriptions,117,False,True,True
neutral,negative,0.5812866320988196,"Pretty good magazine, but getting political so I canceled my multi year subscription.<br />Oh, and spoiler alert: In the BMW vs. Mercedes theme that seems to be in every issue, the Porsche wins. Every. Single. Time.<br />Oh, and apparently every car they review that costs half as much as a house has a disappointing ""infotainment"" screen/system. At  least the reviewers got past the cupholder mania that seemed to be the most important thing in a review.",3,Magazine_Subscriptions,76,False,True,True
neutral,positive,0.782327647400251,Some useful tips,3,Magazine_Subscriptions,3,False,False,False
